data/audio_segments/segment_39.wav|Хэдэн өдөр юманд хорлогдсон юмшиг болж, элдэв таамаг дэвшүүлэн, өөртөө ч итгэхгүй гайхан амандаа дүнгэнэтэл ярьжээ.
data/audio_segments/segment_41.wav|Нойр алдан, олон хоног тархиа гашилтал юм бодсоноос зүдэрсэн цэгийнхээ халуурч байгаа мэт дагжин чичирсээр ширээний эхэнд магнай тэнүүн, тэр ч байтугай маш жвахлантай суугаад, - Дэлхий чинь зүрж шиг бөөрөнхий юм гэж нээн олсноо хэлснийг хүүхдүүд нь насан туршаа мартахгүй нь лав.
data/audio_segments/segment_106.wav|Цыган нар шуудангийн зам гардаг хуурай газрын зах хүртлээ жил хагас шахам хөвжээ.
data/audio_segments/segment_162.wav|Макондод төрсөн анхны хүн болох Аурелиано гуравдугаар сард зургаан ой хүрнэ.
data/audio_segments/segment_164.wav|Хүү эхийнхээ умайд байхдаа уйлж, нүдээ хараастай төржээ.
data/audio_segments/segment_30.wav|Хийсэн туршлагаа тоорхойлон бичсэн олон зүйл, хэд хэдэн хуудас тайлбар зураг сэлтийг уул удирдамждаа хавсаргаж нэгэн элчээр эрх баригчдад явуулж, тэр элч нь өндөр уулыг давж, өргөн мөрнийг гаталж, өрх намаг туулж, дайд бөглүүдэд уйдан зовж, догшин аратанд бариулан алдаж, тахал өвчнөөр үхэх дөхөн явсаар түмэн алжаал, буман бэрхдлийг давж их замд оржээ.
data/audio_segments/segment_116.wav|Бүтэн долоо хоног тэд гэрэлт цохын анивалзах галаас өөр гэрэлгүй гаслангийн баргар ертөнцөөр амьсгал боогдуулсан цусны үнэрт туйлдсаар, зүүдэн өвчтэй хүмүүс шиг гэлдрэн урагшилсаар байлаа.
data/audio_segments/segment_70.wav|Урсула нөхрийнхөө шалаад салахгүйд аанай л цааргалж чадсангүй.
data/audio_segments/segment_23.wav|Мелькиадес түүнийг урьдынх шигээ хориглож хориглож, галт шилээ хоёр соронзон саваа, гурван алтан зоосоор соливол соль гэжээ.
data/audio_segments/segment_97.wav|Зүсэн зүйлийн шувуудын байнгын жигээ чих дөжрөөх учир Урсула ухаан муудах вий гэж чихээ лаваар бөглөжээ.
data/audio_segments/segment_143.wav|Суурины эрчүүл сэдсэн санааг дэмжихгүй гэдгийг Буэндиа мэдэж (амандаа үглэхээс нь үзвэл) байгаа юм байна гэдгийг Урсула мэдсэн боловч түүнийг хайрцгаа хадаж, бийрээ бэхэнд дүрэн, овог нэрийнхээ эхний үсгийг дээр нь бичиж байх зуур ганц ч зэмлэсэн үг хэлсэнгүй.
data/audio_segments/segment_112.wav|Дараагийн арван өдөр нарны бараа огт харсангүй.
data/audio_segments/segment_49.wav|Мелькиадес, Буэндиад лаборатори тоноглоход нь тусалж байхдаа, эрлэгийн элч өөрийг нь газар сайгүй дагаж яваа боловч эрлэгийнд бүрмөсөн аваачих зүрх нь арай л хүрэхгүй байгаа бололтой гэж ярьжээ.
data/audio_segments/segment_88.wav|Урсула нөхрөөсөө дутахгүй ажилтай анхиатай авгай байлаа.
data/audio_segments/segment_119.wav|Тэрбээр луужингийнхаа зүүг алдалгүй ажиглан үл үзэгдэх умар зүгт хүмүүсээ удирдан зүтгэсээр илбэдүүлсэн муу ёрын тэр газраас арайхийж гарлаа.
data/audio_segments/segment_160.wav|Эцэг шигээ бяр ихтэй, бие томтой болж өсөх төлөвтэй боловч элдвийг ургуулан сэтгэдгийг нь дуурайгаагүй нь илт.
data/audio_segments/segment_67.wav|Түүнээс гадна Мелькиадес долоон гаригтай тэнцэх долоон төмөрлөгийн дээж, алтны тоо хоёр дахин ихэсгэх Моисей, Зосимын томъёолол, их магистерийн салбарт хамаарах тэмдэглэл, зургийг Хосе Аркадио Буэндиад өгчээ.
data/audio_segments/segment_114.wav|Хүн анхныхаа нүглийг үйлдэхээс1 өмнөх диваажин гэж ийм л байсан байх гэмээ чийг даасан, чимээгүй дүнсийсэн их ойд гишгэнгүүт л хөл нь цөмрөн шигдэж, гишгэсэн мөрөөр тосорхог, бужигнасан юм дүүрнэ.
data/audio_segments/segment_21.wav|Халуу дүүгсэн нэгэн үдээр цыганууд асар том галт шилээр гайхалтай илбэ үзүүлж, гудамжны голд хуурай өвс овоолоод галт шилээрээ нарны туяа тусгасанд өвс дүрсхийн шатав.
data/audio_segments/segment_167.wav|Аурелиано гуравтай байхдаа гал зууханд орж ирээд, өөрийн нь бутантай буцалгам халуун шөл гал дээрээс аваад ширээн дээр тавьж байхыг дүрлийтэл ширтэж, босгон дээр хулгасхийн зогссоноо “Одоохон унана даа!” гэж хэлснийг Урсула санаж байлаа.
data/audio_segments/segment_65.wav|Үүнээс хойш хурц үнэр гарахад, Мелькиадес санаанд нь ороод байдаг болжээ.
data/audio_segments/segment_154.wav|Хосе Аркадио Буэндиа эхнэрийнхээ үгийн цаад утгыг ухаарсангүй.
data/audio_segments/segment_75.wav|Цыганууд зүйл бүрийн хөгжим чих дөжрөм хангинуулсаар гудамжаар өнгөрч, зарч нь низианзныхны хамгийн аугаа их нээлтийг үзүүлнэ гэж зарлав.
data/audio_segments/segment_163.wav|Жаал хүү дуу цөөтэй, хажиг зантай байжээ.
data/audio_segments/segment_95.wav|Макондог байгуулж эхлэнгээ Хосе Аркадио Буэндиа урхи тор урлаж гарчээ.
data/audio_segments/segment_124.wav|Энэхүү хөлөг битүү хашигдсан нэгэн зүйлд буюу сүйтгэх их хүчит цаг хугацаанд ч үл автах, шуугиант бужигнаант жигүүртэн шувууд ч үл ойртох орхигдон мартагдсан дархан газарт байгаа юм шиг санагдаж байлаа.
data/audio_segments/segment_8.wav|Олдохоосоо огт өнгөрсөн гэж байсан юмс яг эрээд ядчихсан тэр газраас нь гарч Мелькиадесийн шидэт савааны араас хуйлран дагана.
data/audio_segments/segment_158.wav|- За яах вэ. Хайрцагнаас юмаа гаргахад элбэлц гэж цаадуулдаа хэл гэжээ.
data/audio_segments/segment_83.wav|Макондог анх байгуулж байх үеэс Хосе Аркадио Буэндиаг мэдэх хүмүүс Мелькиадесээс болж хичнээн хувирсныг нь гайхаж байлаа.
data/audio_segments/segment_31.wav|Тэр үед хот орно гэдэг санахын гарз шахам байсан боловч, Буэндиа эрх баригчдын дуудсан даруйд л очиж, бүтээсэн зүйлинхээ чадлыг цэргийн дарга нарт үзүүлж, тэр ч байтугай гэрлийн дайны нарийн эрдмийг тэдэнд биелчлэн зааж сургахаар зэхэж байлаа.
data/audio_segments/segment_148.wav|- Энд одоохондоо хэн ч үхээгүй байгаа. Үхсэнээ оршуулаагүй л бол хүн газартай холбоо байхгүй гэлээ.
data/audio_segments/segment_69.wav|Алтыг хоёр дахин их болгох томьёолол энгийн байсанд хорхой нь хүрсэн Хосе Аркадио Буэндиа хэдэн долоо хоног эхнэртээ тал засаж байгаад нандигнадаг хайрцагнаас нь хуучны зоосыг гаргуулж, мөнгөн усны хуваагдахын тоогоор түүнийг нь олшруулахаар амлажээ.
data/audio_segments/segment_101.wav|Хосе Аркадио Буэндиа тэр хавийн газрыг огт мэдэхгүй байлаа.
data/audio_segments/segment_157.wav|Урсулаг байшингийнхаа шалыг шүүрдэж эндээс насан эцэс болтлоо явахаа болилоо гэж бодож байх хооронд Хосе Аркадио Буэндиа хүүхдүүдээ гайхан хар харсаар нүдэнд нь нулимс цийлгэнэсэнд гарынхаа араар нулимсаа арчсанаа хэнгэнэтэл шүүрс алдаад,
data/audio_segments/segment_14.wav|Гэвч түүний газар дээр гаргаж ирсэн юм гэвэл арван тавдугаар зууны зэвэнд идэгдсэн битүү хуяг байлаа.
data/audio_segments/segment_77.wav|Бамтсанаас болж нүцгэн буйл үлдэж, хацар нь хонхойж, уруул нь үрчлээтсэнийг сайн мэдэх хүмүүс, жам ёсноос гадуур ид чадалтайгийнх нь энэхүү сүүлийн нотолгоог үзэхдээ хиртхийн цочжээ.
data/audio_segments/segment_34.wav|Борооны улирлын урт сард, туршилт хийхэд нь хүн саад хийх болуужин гэж байшингийнхаа мухрын умгархан өрөөг түгжин суужээ.
data/audio_segments/segment_3.wav|Ертөнц шинэхэн учир олон юмс нэр усгүй, тэдгээрийг дурдах болбол хуруугаараа заан ярилцдаг байвай.
data/audio_segments/segment_125.wav|Аянчид тэсэж чадалгүй хөлгийн доторхыг нэгжиж үзсэн боловч багшран ургасан цэцгээс өөр юу ч байсангүй.
data/audio_segments/segment_86.wav|Тэднийх саруул том танхим, ваартай гоё цэцгээр чимэглэсэн сүүдрэвчтэй хооллох өрөө, унтлагын тасалгаа бүхий байшинтай, байшингийнхаа ард нямбай боловсруулсан ногооны талбай, тэр ч байтугай ямаа, гахай, тахиа налайн байх малын хашаатай, хашаандаа лужир том туулайн бөөр модтой байжээ.
data/audio_segments/segment_146.wav|Урсула туйлын тайвнаар,
data/audio_segments/segment_57.wav|Хүүхдүүд цыганы хүн үнэмшмээргүй яриаг гайхан чагнана.
data/audio_segments/segment_11.wav|Мелькиадес шударга хүн байсан болохоор “Соронзон тийм юманд хэрэг болохгүй” гэж сануулан хэлсэн боловч тэр үед Хосе Аркадио Буэндиа цыганы голч чигчид итгэлдэггүй байсан учир соронзон савааг луус, хэдэн ишгээрээ арилжин авлаа.
data/audio_segments/segment_32.wav|Тэгээд хэдэн жил хариу хүлээж бүр ядчихаад Мелькиадест, дахиад л урагшгүйтснэээ гомдоллон хэлбэл цыган уужим сэтгэлээ ёстой нэг гаргаж, галт шилийг нь эргүүлж аваад, алтан зоосыг нь буцааж өгөөд, португалийн далайн хэдэн зураг, хөлгийн жолоодлогын олон багаж бэлэглэжээ.
data/audio_segments/segment_118.wav|“Дажгүй ээ, зүгээ л алдахгүй байвал алзахгүй” гэж Буэндиа нөхдөө зоригжуулна.
data/audio_segments/segment_98.wav|Мелькиадесийн овог Макондод анх ирж, толгойны өвчин намдаадаг шилэн үрэл худалдаж эхлэхэд макондогийнхон уудам хөндийд нууцхан орших бяцхан сууриныг нь цыганууд яаж олоо юм бол гэж ихэд хачирхсанд цаадуул нь шувууны дуугаар олж ирлээ гэж хэлжээ.
data/audio_segments/segment_78.wav|Мелькиадес бүв бүрэн эрүүл шүд амнаасаа гарган үзүүлж, агшин зуур урьдынх шигээ өтөлсөн өвгөн болсноо дахин шүдээ хийгээд инээмсэглэвэл ид гялалзаж яваа эр дунд насны хүн болчихсонд бултаараа бүр ч сүнсгүй айжээ.
data/audio_segments/segment_155.wav|Нар туссан талбайд хөл нүцгэн хүүхэд тоглож байгаа нь цонхоор харагдахад, тэд яг энэ үед Урсулагийн шившлэгээр газрын ангалаас гараад ирсэн юм шиг санагджээ.
data/audio_segments/segment_135.wav|“Бид эндээс хэзээ ч гарч чадахгүй нь.
data/audio_segments/segment_96.wav|Удалгүй тэрбээр гэрээрээ дүүрэн шарагч бялзуухай, ширэг бялзуухай, балч бялзуухай, заараг шувуутай болсон төдийгүй суурины бусад айлыг ч тийм болгожээ.
data/audio_segments/segment_9.wav|Тэр цыган испани хэлээр их л хазгай муруй дуудаж, “Эд бараа гэдэг бас амьтай байдаг юм. Гагцхүү тэр юмсыг сэтгэлийг хөдөлгөж чадах хэрэгтэй” хэмээн сүртэй гэгч өгүүлнэ.
data/audio_segments/segment_33.wav|Мелькиадес Герман гэлэнгийн бүтээлийг гараараа товчлон сийрүүлж, од эрхсийн байрал, өнцгийг олох багажийг ашиглах аргыг бичиж Хосе Аркадио Буэндиад өгчээ.
data/audio_segments/segment_68.wav|Эдгээрийн учрыг олсон хүн рилү гаргаж чадах ажээ.
data/audio_segments/segment_46.wav|Цыган эр анх тосгонд ирж байхдаа Хосе Аркадио Буэндиагийн насны хүн харагдаж байлаа.
data/audio_segments/segment_1.wav|Олон жилийн хойно хурандаа Аурелиано Буэндиа гэгчийн бие Макондогийн оршуулгы газрын хайсны дэргэд буудуулах гэж зогсохдоо, тэр жилийн нэгэн үдэш мөс үзүүлэхээр цыганууд дээр эцгийнхээ дагуулж очсоныг санаж авай.
data/audio_segments/segment_43.wav|Макондогийнхон Буэндиаг толгойдоо юмтай болж гэж бодоцгоож байтал азаар тэр үед Мелькиадес ирж тааран, учрыг олж хужрыг тунгаан өгчээ.
data/audio_segments/segment_126.wav|Хөлөг олсноор далай ойрхон байгаа нь мэдэгдсэнд Буэндиа урам хугарав.
data/audio_segments/segment_151.wav|Эхнэрээ ийм нугаршгүй байх юм гэж Хосе Аркадио Буэндиа зүүдэлсэнгүй.
data/audio_segments/segment_138.wav|Гэтэл эхнэр нь түүнд явахгүй гэдгээ хэлж, солиот бодлыг нь тасалжээ.
data/audio_segments/segment_25.wav|Уг нь эцгийнхээ хуруу хумсаа тайрч байж насан туршаа хураасан тэр мөнгийг ашигтайхан юманд зарах санаатай нөөгөөд орон доороо хадгалж байсан юмсанжээ.
data/audio_segments/segment_107.wav|Ингэхлээр гагцхүү умар зүгт л явбал соёлт ертөнцийн зах зухыг үзнэ гэж Хосе Аркадио Буэндиа итгэж байв.
data/audio_segments/segment_136.wav|Шинжлэх ухааны шимийг хүртэлгүй эндээ амьдаар илжрэх нь” гэж Урсуладаа гутрангүй өгүүлжээ.
data/audio_segments/segment_133.wav|Хосе Аркадио Буэндиагийн аянаас буцаж ирээд зохиосон тун сэжигтэй газрын зургаар хүмүүс Макондог хойг дээр байдаг гэсэн бдолтой болоод их л удаж билээ.
data/audio_segments/segment_168.wav|Ширээний яг голд тавьсан байсан бутан жаал хүүг ингэж хэлмэгц дотроосоо далдын хүчинд түлхүүлэх мэт хажуу тийшээ гулсан газарт унаад будаа болжээ.
data/audio_segments/segment_134.wav|Тэрбээр уг зургийг зурахдаа их л бухимдаж суурин байгуулах газраа тэгж бодлогогүй сонгож авсны төлөө өөрийгөө шийтгэх мэт гадаад ертөнцтэй харилцахын хэцүүг зориуд өсгөн гаргажээ.
data/audio_segments/segment_12.wav|Буэндиагийн авааль гэргий Урсула Игуаран энэ хэдэн малаараа ар гэрийнхээ уначихсан ажлыг өөд татах гэсэндээ тэр арилжааг бүү хийтүгэй хэмээн хориглож ядсан болоч эр нөхөр нь “Удахгүй чамайг алтаар дараад өгнө. Хийх саваа л мэдээрэй” гэж хариулжээ.
data/audio_segments/segment_121.wav|Тэднийг сэрэхэд нар дээр хөөрсөн байлаа.
data/audio_segments/segment_111.wav|Яагаа ч үгүй л шивтэр амтагдсан хөх махтай тоть алж идэх хэрэг гарах вий гэж болгоомжилсон нь тэр байлаа.
data/audio_segments/segment_149.wav|Урсула зөөлөн боловч эрсхэн татгалзаж,
data/audio_segments/segment_109.wav|Эхний хэдэн өдөр гойдын саад дайралдсангүй. Голын чулуут эргээр уруудаж, хэдэн жилийн урьд хуучны хуяг олсон газраа хүрээд зэрлэг зүржийн модны дундуур одсон нарий улбаагаар ойд орлоо.
data/audio_segments/segment_81.wav|Энэ бүхэн нь нэг бодоход тун энгийн, нөгөө бодоход туйлын хачин санагдсан учир, маргаашнаас нь рилү бүтээхийг сонирхохоо огт больж, аль санасан цагтаа хоолоо идчихээд өрөөн дотуураа гутран холхих болов.
data/audio_segments/segment_100.wav|Хосе Аркадио Буэндиаг юманд хорлогдож гэж тосгоныхон нь бодож байлаа. Гэвч Хосе Аркадио Буэндиаг солиотой гэж итгэж байсан хүмүүс хүртэл шуудайд хүрз, зээтүү хийж үүрээд, Макондог их нээлттэй холбох зам тавихад туслаач гэж гуйхад нь ажил, төрөл гэр орноо орхичихоод араас нь дагажээ.
data/audio_segments/segment_22.wav|Соронзонгоор алт олох гэсэн нь бүтээгүйд тайтгарч амжаагүй байсан Хосе Аркадио Буэндиа галт зэвсгийг байлдааны зэвсэг болгоё гэж дорхноо боджээ.
data/audio_segments/segment_150.wav|- Эндээ байхын тулд би үхэх хэрэг гардаг юм бол үхнэ ээ гэж хэллээ.
data/audio_segments/segment_110.wav|Долоо хоног яваад буга намнах аз таарч, махыг нь шараад, хагасыг нь идэх, бусдыг нь давслан нөөцлөхөөр тогтжээ.
data/audio_segments/segment_76.wav|Цөмөөрөө цыганы асар тийш очиж, нэг сентаво төлөөд дотогш орвол Мелькиадес эв эрүүл, зав залуу, үрчлээ атираагүй, гялалзсан шинэ шүдтэй болчихсон байж байлаа.
data/audio_segments/segment_103.wav|Залуудаа Хосе Аркадио Буэндиа болон бусад эрчүүл эхнэр хүүхэд, мал адгуус, эд агуурсаа аваад далайн эрэгт хүрэх гэж энэ урууг даван хоёр жил хоёр сар төөрөн мунгинаад бодлоо арга бюу орхин хуучин нутагтаа буцалтай биш хэмээн энд Маконо сууринг байгуулан суурьшсан билээ.
data/audio_segments/segment_56.wav|Тэр нэгэн бөгчим халуун өдөр Мелькиадесийн нууцаа тайлснаас хойш өөрдсийнх нь их үерхэл эхэлсэн гэж Хосе Аркадио Буэндиа үзэж байлаа.
data/audio_segments/segment_159.wav|Ууган Хосе Аркадиа нь арван дөрөв хүрсэн, дөрвөлжин толгойтой, өрвөгөр үстэй, эцгийнхээ зоргоор занг дуурайсан хүү байлаа.
data/audio_segments/segment_85.wav|Уэндиагийн байшин тосгондоо хамгийн сайн нь байж, бусад нь орон гэрээ түүнийг нь дуурайлган янзлах гэж хичээдэг байжээ.
data/audio_segments/segment_54.wav|Цаглашгүй ухаалаг, туйлгүй битүүлэг боловч мах цусанд төрсөн хүн байсан бөгөөд биеийн хүндээрээ газартаа татагдаж, өдөр тутмын амьдралын зовлон зүдгээр, аж төрөлд дийлэгдэх ажээ.
data/audio_segments/segment_26.wav|Хосе Аркадио Буэндиа эхнэрийнхээ сэтгэлийг ч засаж барьсан юмгүй шинэ туршилтыг шамдан эхэлж жинхэнэ эрдэмтэн хүний байдлаар биеэ гаргуунд нь хаяж, тэр ч байтугай аминдаа ч аюул учруулахаас буцахгүй болж билээ.
data/audio_segments/segment_42.wav|Урсула багтартлаа уурлаж, “Чи солиорох мөрөөрөө солиор. Цыганы солио өвчнийг хүүхдэд бүү халдаачих” гэж аашлаад одны байршил олох багажийг нь хэм чулуудсан боловч Буэндиа тоосон ч үгүй, айж эмээсэн ч үгүй, өөр нэг багаж хээвнэг хийж аваад, умгархан өрөөндөө сууриныхаа харчуулыг цуглуулж, хэний ч үл ойлгох огол дурдаж, дандаа дорно зүг хөвөөд байвал яг эргээд гарсан газраа хүрээд ирнэ гэдгийг тэдэнд нотолжээ.
data/audio_segments/segment_60.wav|Харин Урсула л цыганы ирэхэд тун таагүй байдаг байв.
data/audio_segments/segment_35.wav|Гэрийн ажилд оролцохыг огт больж, од гаригийн гүдйлийг шинжин, гадаа хононо. Нарын хөөрөх туйлыг хэмжих гэж бйж наранд золтой л цохиулсангй.
data/audio_segments/segment_48.wav|Угтаа бол тэр нь ганц өвчний гай бус, хорвоо дэлхийгээр хэрэн тэнэсээр туссан олон ховорхон өвчний урхаг байжээ.
data/audio_segments/segment_144.wav|Гагцхүү Хосе Аркадио Буэндиаг тасалгааныхаа хаалгыг нугаснаас нь салгаж эхлэхэд яах гэж ингэж байгааг нь зүрхлэн асуувал нөхөр нь
data/audio_segments/segment_18.wav|Одоо тэд яндан дуран, сайн бөмбөрийн дайтай галт шил хоёр авчирч, үүнээ амстердамын жүүд нарын цоо шинэ бүтээл гэж зарлав.
data/audio_segments/segment_74.wav|Тэр үеэр цыганыг дахин ирэхэд Урсула тосгоныхныгоо түүний өөдөөс турхирсан боловч тосгоныхныг нь айхаасаа сониучирхах нь дийлжээ.
data/audio_segments/segment_89.wav|Насандаа дуу дуулж лав үзээгүй, сэтгэлийн хатан тэвчээртэй, зүтгэлтэй, хэрсүү, тогдгоносон энэ эмэгтэй үүрийн гэгээнээс аваад үдшийн бүрий болтол хамгийг амжуулж чаддаг ховорхон авьяастай агаад голланд даавуу цардмал банзлын нь сэрчигнэх чимээ хаа л бол дуулдаж байдаг байлаа.
data/audio_segments/segment_72.wav|Дараа нь энэ бүхнээ тосон туулга бүхий тогоонд хийгээд үмхий үнэртэй өтгөн бантан болтол нь шүүн гал дээр буцалгасан нь алт болж арвижихаасаа илүү ердийн цардуулын бурамтай төстэй юм болчихжээ.
data/audio_segments/segment_63.wav|- Огт үгүй. Чөтгөр борын хүчлийн үнэртэй байдаг нь тогтоогдсон юм, энэ бол ердөө ялихгүй жаахан түргэн цагааны үнэр гэжээ.
data/audio_segments/segment_20.wav|“Шинжлэх ухаан орон зайг товчиллоо. Удахгүй хүн гэртээ сууж байгаад ертөнцийн аль ч хэсэгт болж байгаа зүйлийг харж болно” гэж Мельикадес тунхаглан айлджээ.
data/audio_segments/segment_139.wav|Урсула шоргоолж шиг анзаарагдалгүй, уйгагүйгээр хөдлөн, нүүхээр зэхэж эхлээд байсан эрчүүлийн өөдөөс тосгоны эмэгтэйчүүдийг тавив.
data/audio_segments/segment_47.wav|Гэтэл Буэндиа нь тэнхээ гэж тоймгүй, морь ч чихдээд унагахдаа тоохгүй хэвээрээ байхад цыган ужиг өвчинд ээргэдсэн шиг эцэж турж байлаа.
data/audio_segments/segment_44.wav|Аль эрт практикаар батлагдсан байсан боловч маъондынхны огт мэдэхгүй байсан тэр нээлтийг зөвхөн од мичид ажигласаар хийсэн Буэндиагийн гоц ухаантайг цыган өндөр дуугаар магтаж, өөрийн бахархан бахдаж байгаагийн нотолгоо болгон рилү бүтээхүй ухааны лабораторийн төхөөөрмж түүнд бэлэглэсэн нь сууриныхны хувь заяанд тус болох учиртай байжээ.
data/audio_segments/segment_113.wav|Хөл доорх хөрс улам нойтон, галт уулын үнс шиг улам зөөлөн, ширэнгэ ахих тусам улам сүртэй болж, шувууны дуугарах, сармагчны хэрэлдэх нь дуулдахтай үгүйтэй, энэ ертөнц үүрд хөөр баяргүй, харанхуй баргар болоо юу гэлтэй болж иржээ.
data/audio_segments/segment_132.wav|гэж Хосе Аркадио Буэндиа дуу алдав.
data/audio_segments/segment_169.wav|Урсула үүнд сэтгэл түгшин, нөхөртөө хэлсэн боловч цаадах нь ер хайхарч өгсөнгүй.
data/audio_segments/segment_130.wav|Нөхдийнхөө хамт туулсан зовлон зүдгүүртэй, тулгарсан аюул осолтой нь зүйрлүүлбэл юу ч биш энэ хөөст, бохир, үнсэн саарал далайн захад мөрөөдөл нь унтарч билээ.
data/audio_segments/segment_145.wav|“нэгэнт явах хүн байхгүй бол бид дангаараа явцгаана аа” гэж нэлээд харамсангуй дуугарав.
data/audio_segments/segment_117.wav|Буцах арга байсангүй, тэд өвс цавчин зам гаргахад дорхноо шинэ өвс урган битүүрч байлаа.
data/audio_segments/segment_128.wav|Олоон жилийн хойно хурандаа Аурелиано Буэндиа шуудангийн их зам хэдийнээ тавигдсан энэ нутагт ирээд, намуу цэцэгт талын дунд хөлгийн шатсан сэг байхыг үзэхдээ тэр бүх түүхийг эцэг нь санаанаасаа зохиогоогүй юм байна гэдэгт сая итгэж, тэр хөлөг яаж хуурай газар ийм хол ирсэн юм бол? гэж гайхжээ.
data/audio_segments/segment_102.wav|Дорно зүгт давахын эцэсгүй том нуруу хөндөлсөж, түүний цаана эртний Риоча хот орших бөгөөд дээр үед тэнд Фрэнсис Рейк их буугаар яст матар буудан зугаацаж, алсан тэр амьтдынхаа цоорхойг нь бөглөж, дотор нь сүрэл чихээд, хатан хаан Елизаветад явуулж байсан гэж өвөг Аурелиано Буэндиагаасаа дуулснаас цаашгүй.
data/audio_segments/segment_115.wav|Мачетагаар алтан сайван, ал улаан сахилдгийг тас тас цавчин явахад диван галбад мартагдсан юм сэтгэлд урган зовооно.
data/audio_segments/segment_4.wav|Жил бүрийн гуравдугаар сард суурины захад ноорхой цыганы нэгэн овог асар майхнааа шаан бууж, шүглийн шийхнэх, бөмбөрийн пижгэнэх дуунаа эрдэмт хүмүүсийн сүүлийн үеийн бүтээлийг макондогийнхонд үзүүлдэг байлаа.
data/audio_segments/segment_24.wav|Урсула адраа удлан алтан зоосноосоо өгөхөөс аргагүй болсондоо ёстой буруу харж уйлж, зөв харж инээжээ.
data/audio_segments/segment_137.wav|Туршлагын жижиг өрөөндөө хэдэн сар үүнийг элтэл бодсоор Макондог аятай газар нүүлгэх нь зүйтэй юм гэж шийджээ.
data/audio_segments/segment_80.wav|Гэвч цыган хоёулхнаа үлдээд хиймэл шүднийхээ учрыг тайлж өгсөнд сая дотор нь онгойж тачигнатал хөхөрчээ.
data/audio_segments/segment_36.wav|Багаж нь гарт нь ороод ирэхэд тэрвээр орон зайн тухай нарийн ойлголттой болж, одооноос эхлээд гэрээсээ гаралгүйгээр үзэж хараагүй далай тэнгисээр аялж, хүн амьтангүй газар орныг шинжилж, ид шидийн амьтадтй харилцаж чадах болжээ.
data/audio_segments/segment_99.wav|Гэвч Хосе Аркадио Буэндиа сорозон гүрийн дон тусаж, одон орны хайгуулж хийж, алт олох гэж мөрөөдөж, ертөнцийн гайхамшгийг таньж мэдэх гэж санаашрах болсноор нийтийн тулд ажиллах сонирхолгүй болж билээ. Зүгээр суудаггүй, цэвэр цэмцгэр Буэндиа яваандаа хирэндээ баригдаж, сахал үсэндээ дийлдэн тамтаггүй залхуу болж, Урсула сахлыг нь балиусаар зүдэрч баймааж нь хааяа нэг тайрч өгдөг болжээ.
data/audio_segments/segment_27.wav|Тэрбээр галт шилийг дайсны цэргийн өөдөөс хэрэглэж болно гэдгийг нотлох гэхдээ биеэ төөнөсөнд, түлэнхий нь яршин удтал анихгүй зовоожээ.
data/audio_segments/segment_29.wav|Хосе Аркадио Буэндиа цоо шинэ зэсгийнхээ стратегийн чадлыг эргэцүүлэн олон цаг тасалгаандаа сууж, тэр ч байтугай хэрэглэх удирдамж зохиож, чухам яаж хэрэглэхийг их л тодорхой, хөдөлшгүй баримттай тайлбарлажээ.
